text,label
"this show is just plain awful. I liked to watch Drake and Josh, which was great, and before that The Amanda show, also funny, but this is just AWFUL. in my opinion watching this felt like watching those --- movies from Seltzberg, painful and uncleaver. this is about 3 dumb@$$ kids who make a crappy web-show (while stealing the hole Ithing) while their retarded brother is making sculptures (he has no life). the cast is crap, Megan from drake and josh is carly (AHHHHHH!)a ugly b!tch is sam and some kid they pulled off the street plays fred. all i saw from this (ugg) are random ""jokes"" that include the brother making a clay-mation film, he also played an arcade game called PAC-rat (genious), Sam and Carly being retards on their web show, and Fred being a dork. the only episode a saw (cant remember the title) where Fred gets bad luck by not forewarding an email.i find videos on youtube funnier than this junk. and why the hell do they get youtube jack@$$ fred, get AVGN to cancel the show with his potty mouth. just skip this show.",0
"The movie contains a very short scene of Deneuve in a bathtub. She looks absolutely stunning for a lady age 56, but this is the only saving grace of the movie. Otherwise, it has a mindless, unmotivated script and the lead actress has none of Deneuve's appeal. The director apparently watched too many Peter Greenaway films and Pola X comes across as a student's imitation of the Greenaway style, without any of his inspiration.",0
"well i don't know what people saw in this movie i don't know. <br /><br />i saw this movie yesterday and i got a severe headache. other than few good dialog there is nothing in this movie.<br /><br />the big b rt now is preaching to fall in love with girls of half of you age. <br /><br />i didn't like the movie at all. i wanted to give 1 rating but giving 3 as <br /><br />i like the role of the small girl who is called ""sexy"" by AB. my word ""DONT WATCH""<br /><br />save your self donot watch this movie.<br /><br />save time and money.",0
"""One Crazy Summer"" is the funniest, craziest (not necessarily the best), movie I have ever seen.<br /><br />Just when one crazy scene is done, another emerges. It never lets you rest. Just one thing after another. The soundtrack is great. The songs are the right ones for the scenes.<br /><br />It is also a clean movie. Little that is dirty in it.<br /><br />Of course, it has the story of the guys you wouldn't trust with your lunch money, taking up a challenge, and winning over people with more resources. Who'd want to see it if they failed? There is a serious side, in that parents and children do not live up to each others' dreams. One should always have an open mind, and weigh all the options. This applies both to parents and children. In ""One Crazy Summer"", the parents are wrong. This is not always the case.",1
"This is one of the better classic Edgar Wallace movies from the German series - it features all basics for a highly enjoyable Wallace crime flic movie way back from the 60ies: Although his majesty, Mr. Kinski, is missing you still have young Joachim 'Blacky' Fuchsberger, starring once again as the typical clever American 'womanizer', you have young Eddi Arendt in his best (and just as well typical) role ever - the cool, sophisticated British butler - and you have (not so young anymore) Lowitz as the melancholic yet very 'dry' ironic (and thus: highly entertaining) police investigator. Furthermore you'll get offered a freakish and very campy 'evil guy' behind a frog mask (hence the movie's title!), you'll get a crazed-out swinging soundtrack, classic b-movie action scenes, partly filmed out off the wildest perspectives (please remind the time of its origin!), yelling scream queens, and on and on... All those ingredients get shaken well up in a sweet tastin' cocktail of pure German Edgar Wallace campyness - highly recommended!!",1
"Even people who dislike the film, usually because they find the ending confused, should appreciate the strong acting of Elijah Wood & Joseph Mazello who played the two young leads in this movie.<br /><br />Spoiler WARNING: At a literal level, the ending makes no sense. People who think the ending makes some sense at other levels are divided between those who 1) think the younger brother was killed by the step-father either the one time Mike (the older boy) was away dealing with the neighborhood gang, or flew off the wishing spot in his wagon to escape the situation through death & those 2) who think the younger brother is imaginary & his flying off in the wagon transformed into a flying machine signals his overcoming the abusive situation.<br /><br />I favor 2). It makes a lot of sense in terms of the way many children deal with abusive situations. It is not uncommon for an abused child to split his or her psyche & project the abused self into something else; a stuffed animal, even an imaginary friend. This way, it makes a lot more sense that it is always the younger boy who is abused & never Mike. In reality, it is unlikely for one of two brothers to get all the abuse, although that does happen. Also, it is Bobby, the younger brother who is also the encouraging one, the one who insists that they can overcome the situation. Also, the death of a real-life sibling through abuse would have been too shattering for an adult with this in his history to transform into as upbeat a fantasy ending as this.",1
"Ok, I will make this review short and to the point for those people whose mental capacity is perfect for watching this movie. Everybody knows of Motion Picture Association of America's ratings: G, PG, PG-13, R, and NC-17. For the purposes of this movie, I think the MPA should create a new rating standard: IQ-20.",0
"Probably the only thing that got the movie up to a four for me is the fact that I love Peter Falk. One of the world's great portrayers of bumbling incompetence . . . and yet he is one of the only anchors that prevents this from being a chaotic disaster. As Pops Romano, he provides a respectable mix of gangster charm and straight man to Chris Kattan's manic foolishness. Respectable performances are also offered by Richard Roundtree as the harried boss, Vinessa Shaw as a talented female FBI agent bouncing her head off a glass ceiling and Fred Ward as Falk's advisor and Benedict Arnold.<br /><br />The plot concept actually has some wonderful possibilities and, in the hands of a young Steve Martin or Chevy Chase, could have proved a great comedic vehicle. Kattan, who seems to idolize Ernest or Pee Wee Herman, just provides a muddled mess. Sadly, Peter Berg and Chris Penn, who portray his misfit brothers, both fall far short of their proven capability.<br /><br />There are some very funny scenes, but they are far too few and separated by way too many boring ones. What I truly miss here is what always attracted me to the Leslie Neilsen movies. There is no 'second level' of wit riding over the slapstick. No cultural references that only the adults get. . no double entendre. . it is just silly.<br /><br />And, by the way, this doesn't all mean that I am recommending it for your 9-year-old, because hopefully they have better taste and less fascination with some of their body parts and their functions.",0
"Okay guys, we know why we watch film like ""The Invisible Maniac"" (just look at the cover, man!). T and A all over the place (with a lot more T than A). But...shouldn't there be a story to go with it?<br /><br />""C'mon,"" I can hear you say - ""this is just girls gettin' naked! Who needs a story??!""<br /><br />Well, if this were called ""The NAKED Maniacs"", I wouldn't have a problem. But since these guys are cribbing from ""The Invisible Man"", they need to have a bit of story hereabouts, you know, to keep your mind busy.<br /><br />However, all they can muster up is how this crazy doctor creates an invisibility serum and, when he cracks, uses it to spy on naked women and ends up killing a lot of teenagers. And when you see the smarmy-looking teenagers he goes after, you'll be grateful.<br /><br />One star, for the T and A, but there's a little too much gore for you skin fans, so proceed with caution.<br /><br />TIDBIT - yes, it's THAT Savannah.",0
Cybil Richards directs another Full Moon/Surrender Cinema masterpiece of erotica. This time Jacqualine Lovell (dressed in rather fetching silver outfit) is tasked with destroying all evidence of sexual activity. However she can't resist watching the tapes and she kinda likes them. The sex scenes are well filmed and set to a superb soundtrack (at least for this sort of film). The cast are largely awful and mainly very average looking too. Jacqueline Lovell is her exceptionally attractive self and between viewing the sex files she manages to expose her chest and fumble a little down below. She also fits in a little lesbian activity. To be honest Lovell deserves so much better than this kind of fare. Here she looks great naked but actually is much more appealing in her silver attire narrating the 'drama'. Utterly rubbish movie with Lovell and soundtrack the only real redeeming features. Mediocre even for Surrender's output and clearly a new budget low for them also.,0
"I came across this film by accident when listing all the films I wanted my sister to record for me whilst I was on holiday and I am so glad that I included this one. It deals with issues that most directors shy away from, my only problem with this film is that it was made for TV so I couldn't buy a copy for my friend!<br /><br />It's a touching story about how people with eating disorders don't necessarily shy away from everyone and how many actually have dieting buddies. It brought to my attention that although bulimics can maintain a fairly stable weight, it has more serious consequences on their health that many people are ignorant of.",1
"Being a great fan of Disney, i was really disappointed when i watched this garbage.The animation was pretty,and the backgrounds were amazing,but i believe that good animation does not make up for a weak script,and weak story. I'm gonna have to disagree with the people who say it is not suitable for children.Yes there are some deaths in the movie but isn't death something that children should at least be exposed to? But i digress. The script is riddled with bad puns and lame jokes...the kind i could expect from most dreamworks movies. The music was soppy,the morals forced(and forced without any charm whatsoever.)and the characters would burst into song at totally inappropriate times.The characters were also cold,and i really couldn't muster up any form of emotion towards them(bar irritation). I am a great fan of jungle book,Aladdin,and emperors new groove, but this Disney movie was a total and utter waste of time.....do not watch it!!!",0
"A rare lengthy Kinski feature role as Crazy Johnny sex crazed outlaw who is wanted in San Francisco. Kinski's character is obsessed with raping women a sexual predator in the old west who has nothing more but stealing, raping, and killing on his mind. This movie maybe a major disappointment for many Spaghetti Western fans but not for many Klaus Kisnki fans. Overall it had two things going for it a great performance from Klaus Kinski and a great music score by Stelvio Cipriani. <br /><br />Another story line which needed much more work done to it to be impactive but still fun to watch!<br /><br />It would be nice to see this movie redone in the future. Since most old movies are being re-made nowadays.",1
"This movie is simply rubbish. I have to say I am an expert of rubbish movies. I reserve the ""1"" rating for movies that are rubbish but funny, but this film is just tedious and certainly not crappy in a funny way but crappy in a crappy way. It gets a ""2"" so those of you out there can distinguish between the ones that will make you laugh and the ones that will make you fall asleep. There are scenes in this movie where the actors are looking at something, their expressions are of amazement and there wide eyes and slack jaws tell the audience that what they are looking at is going to be profoundly amazing, this simply isn't it's just a cupboard or even more desert. It has to be pretty god damn awful for me to walk out, let me tell you, I walked out and so did quite a few people.",0
"this is the result. A piece of trash movie that doesn't deserve to even be classified as a movie, it's just a bunch of stuff on a film reel, that makes no sense whatsoever. Well back to the actors, which from the get go seem to be just a bunch of friends who thought they would get a little amount of money together and try to make a movie that would be a great horror film. Well it's a great horror anyway, nevermind being a film. There's plenty of horrific acting in ""Hobgoblins,"" but the worse is the main guy named Richard, who is just way too much of a weakling to even sorta root for. Well, when you cast a bunch of friends and try to make the film scary, on a less than shoestring budget, no less, this is what will happen. Oh well at least the MST3K version was hilarious. But this is still a horrid movie, that deserves all the bashing it gets. 9 for the MST version.",0
I must admit that this is one of the worst movies I've ever seen. I thought Dennis Hopper had a little more taste than to appear in this kind of yeeeecchh. If this is supposed to be funny then I gotta look around for a new sense of humor. If you're thinking of buying this movie you'd better think again.,0
"While Urban Cowboy did not ooze with the same testosterone you might find at a rodeo, it did provide an accurate glimpse of that day and age, in urban Texas. I also think that to truly critique this movie, one would have to have lived in the time and relative place that it was made. There was good music, fun times and, yes, a few ""rough and tumbles"" at the honky tonk roadhouses. The relationship of Bud and Sissy, like ""two ships passing in the night"", was well conceived. When Pam tore up the note that Sissy had written to Bud, it echoed the tragedy of many true life romances. The entire story was well thought out. I thought the cast and crew did an excellent job. I thought the screen play was well written and directed. Scott Glenn should have received an Oscar for best supporting actor.",1
"And the worst part is that it could have been good. But something horribly wrong. First thing first, they should not have cast Amitabh Bachchan in this film at all. He is too much of an Icon to tackle such a delicate and controversial topic let alone the role itself. <br /><br />Secondly, Ram Gopal Varma ought to be ashamed of himself for taking the classic story of Lolita and turning it into a pathetic predictable slut-fest. His Lolita is named Jia (played by newcomer Jiah Khan) and when we meet her, she is devoid of any inkling of stolen innocence or that delicate naivety that one would normally associate with the complicated tale of the original Lolita who in the original story, gradually becomes nymphet. Varma's Jia is already a whore with her eye on the prize even even before the camera meets her. And he exercises no chastity in the way his films his leading nymphet. From constant panning shots of her crotch to fixations on her vulgar gestures and mannerisms, Mr. Varma makes sure he has left not one person in the audience less than uncomfortable with his voyeuristic pedophile camera angles. <br /><br />Oh and let's not talk about the non-existent chemistry between Jia and her so-called friend Ritu (Bachchan's character's daughter). These girls are supposed to be best friends yet look like worst enemies even before anything goes wrong between them. Nothing they do together is believable until they become enemies. Maybe Mr. Varma should have worked on that aspect of his script rather than focusing on destroying any credibility Amitabh Bachchan might have had left as an actor. <br /><br />The worst part of the movie is perhaps the subservient portrayal of the character of Bachchan's character's wife. Her role was so underwritten and ridiculously wooden that it's impossible to actually feel any pity or concern for her. I actually felt like reaching into the screen slapping her for not reacting like any normal woman would. Instead she just stood there looking Irritated and Helpless, as I imagine much of the viewers of this film might feel after watching this train-wreck of a film. Watch at your own risk.",0
"I cannot comprehend how this picture was allowed to be made. It is mostly, if not completely, inaccurate so much so that the main character does not even resemble how history has him look physically. This movie made me go on the internet and go through my books to make sure I remember Nero's personality correctly. For God's sake, I have a book that lists Nero as one of the most evil person's of the world and the movie made me feel bad for him. I must say Aggrapina's character seemed close to my understanding of her, both physically and psychologically. Although, the actors all did a good job, the movie was terrible and I'm sure I will not watch any others made by this sorry team.",0
"A blatant rip-off of ""Air Bud"", this movie is REALLY about parents worrying too much about parenting. All the foibles of the characters (eg; adult coaches who dont know the game) are taken to the extreme- so much so that they are totally unbelievable, not funny.<br /><br />There is no semblance of reality here, folks and you'll not develop sympathy for ANY of the characters.<br /><br />The best thing about the movie is the good looking kits (uniforms) of the opposing team in the first game the dog plays. Perhaps chosen because the setting is supposedly near Arlington Heights, IL, the home of the Columbus Crew's franchise player, Brian McBride.",0
"Ealing Studios, a television and film production company based in West London, claims to be the oldest film studio in the world. Though it has been consistently churning out films and television programmes since the 1930s, its golden age was most certainly between 1948 and 1955, when it produced a string of comedy masterpieces, many starring the great Alec Guinness. Such well-known titles include 'Whisky Galore! (1949),' 'Passport to Pimlico (1949),' 'Kind Hearts and Coronets (1949),' 'The Lavender Hill Mob (1951),' 'The Titfield Thunderbolt (1953)' and 'The Ladykillers (1955).' One of Ealing Studio's most beloved films, 'The Man in the White Suit,' was released in 1951, and starred Alec Guiness as Sidney Stratton, a brilliant inventor who engineers a remarkable fabric, an invention that unexpectedly makes him more enemies than friends.<br /><br />Sidney Stratton is poor and unappreciated, but he has scientific talent in great abundance. Due to his under-qualification, the only jobs he is able to get are as a janitor or labourer at any of the large textile factories, where he secretly undertakes his own experiments using the company's own money and equipment. After being found out and ejected countless times, Sidney is convinced that he is only weeks away from a momentous scientific discovery that will revolutionise the textiles industry. Encouraged by his daughter Daphne (Joan Greenwood), textile mill owner Alan Birnley (Cecil Parker) takes a keen interest in Sidney's exploits and agrees to finance any further work. After numerous failed attempts and quite a few earth-shattering explosions, Sidney eventually unveils his amazing creation: an almost-luminous white fabric that never gets dirty and never wears out.<br /><br />If Sidney thought that his invention would make him a hero, then he was sorely disappointed. The all-powerful bosses of textiles industry, headed by the frail Sir John Kierlaw (Ernest Thesiger), unite to ensure that the revolutionary invention, which could completely cripple their businesses, never goes into full-scale production. Likewise, the humble labourers in the workers' union hear of Sidney's creation and also set out to erase it from existence, fearing for their jobs. The inventor, however, is convinced that the ever-lasting fabric will bring relief and happiness to many, and refuses to give in to the demand of others, despite being threatened with violence and offered ₤250,000 in compensation. Throughout all his troubles to announce his invention to the media, only one person offers Sidney her complete sympathy and support, Birnley's daughter Daphne, who is engaged to be married to somebody else but falls in love with Sidney's plight anyway.<br /><br />'The Man in the White Suit' is a clever and hilarious comedy, made great by a witty script (written by John Dighton, Roger MacDougall and director Alexander Mackendrick) and a quirky and charismatic performance from an inimitable Alec Guinness. There are also a few good-natured swipes at capitalism, and of how big industries can hold back progress for the sake of their own monetary situations, though we can certainly see the arguments for either side of the debate.",1
"The plot starts out interesting, however, towards the end too many die in too short a time, turning the thriller-mystery aspect of the story into a slaughter.<br /><br />The only true highlights were Adam Beach and Jürgen Prochnow, who were once again their excellent selves. Nice try with an inappropriate last third, though a good ending.",1
"I got this film from a private collector and was very curious about it. It had a 7,8 in IMDb (9 votes only) and some external comments were pleasant. But I have to say that it is a very usual and uninteresting giallo. Yes, great cinematography, the film is well directed, but it never freaked me out. It starts well, but although it not bored me at all, the story is so ordinary and the things that occur so normal, that I didn't like it very much.<br /><br />You can make a few laughs. And you can see some little tits. But if you like the kind of giallos I like (bizarre, surreal, nonsenseful, gory, atmospheric, brutal murders...) you won't appreciate much this film.<br /><br />I give it a 4 for the good directing and editing, and the final twists, that make the film entertaining. But it could be much better.",0
"Humour is a very individual thing and the audience at the sneak preview of The Wog Boy seemed to enjoy it more than I did. I found it an anachronistic affair, more representative of the old fashioned racial humour of the Australian cinema of the 1960s and 1970s. The boy meets girl plot never takes off because of a lack of chemistry between Lucy Bell and Nick Giannopoulos while I found laughs thin on the ground. If you want to spend your money on this, wait until it's on video.",0
"I haven't laughed so much in a theater in years. The only problem is that it was not the intent of the movie to make my throat raw from laughter.<br /><br />This movie is absolutely overflowing with bad CGI, absolutely terrible duologue, absolutely terrible *acting*, and enough geek references to make the whole thing come off as nothing but complete cheese.<br /><br />As a gamer and a geek-type girl myself, I did recognize all of the obvious game references in this movie as well as the geek STUFF that was just thrown into the background as eye candy (the Steamboy poster, the t-shirts from thinkgeek.com and j-list.com), and that didn't redeem the movie at all.<br /><br />The only thing that might have been good at ALL were the ghost children type characters that were purposefully badly done in CGI to make it look like they were from a game, and who were OBVIOUSLY stolen from Japanese horror movies.<br /><br />To be honest, it was hilariously bad, and something I'd expect from a midnight showing of a made-for-TV b grade Sci-Fi channel movie. Don't expect more than that and you'll have a great time. Just don't get a soda or you'll spit it everywhere when you get great lines like: ""Why did you bring that game into our lives?! WHY?!""",0
"Ah the sci-fi channel. How often do you disappoint me? Quite often I think, do you ever show good movies? OK you have given me the great 'Heroes' and the reasonably good 'The Lost Room' but they are series, and as for the movie well there really is nothing positive to say. Bad acting, bad directing, terrible characters and a shallow story, and that is just for starters. I checked out the director Allan A Goldstien and was not surprised to find nothing of interest in his resume (in fact I am half thinking that this is a pseudo name). The premises of four motor bikers out motto-crossing in a national park when one of them has an accident that needs a park ranger to come rescue them only for them to get caught in a forrest fire is weak and predictable that you know every beat before it happens. Leading man Bryan Genesse the park ranger is so bad it is terrible. Cast as the action hero martial arts boy in the footsteps of so many others this guy makes Seagal and Van Damme look like De Nero. The supporting cast are little better and well before the end one was left hoping the fire would engulf them all then the film crew. Avoid at all costs",0
"You'd hardly know that a year later MGM put Norma Shearer in THE DIVORCEE which glows with MGM technical know how. How far they came in one year. CHENEY is a very stagey early talkie. The camera hardly moves. Shearer is her usual charming self and Rathbone does well in a romantic leading role. They are all very careful to speak clearly and slowly into the microphone source which does mitigate against a naturally flowing dramatic scene, but the play is a sturdy and fun warhorse so one can enjoy oneself if one's expectations are not too high. Oh, by the way, the plot involves a ring of upper class jewel thieves who infiltrate themselves into society to prey on their victims. There are some clever twists in the script and true love conquers all. An Oscar nom for Best Screenplay Adaptation.",0
"<br /><br />The kind of movie that demands too much from the audience, yet to disappoint most of them. I think of the Mexican people who (either in an attempt to support Mexican movies or willing to see a film casting top Mexican stars) saw it, half of the people went out of the theater when I went to watch it, it's definitely not the kind of movie one could expect. I think too of the people from other countries who dared spending 2 hours seeing it till the very end, ""what a piece of crap"". In order to understand Cronica de un desayuno, one has to be mexican, and one has to be familiar with the low middle classes (or even better, be part of them). There's nothing accidental in this movie, the family is and has what many families, in Mexico at least, share. One has to see it with a wide open mind to accept it entirely, it's not the kind of movie that you fully understand after you watch it. The older brother wouldn't let anyone sit on his RED couch, the sister is staying no matter how she wants to leave, the younger brother is going to an excursion, and all he cares about is the yellow radio, the mother has to prepare the breakfast for the family, no matter how tense and unbearable the situation is. The father came back after who knows how long, allowing the mother to live a night of passion that somehow turns out to be momentary, and ends up by repeating all the attitudes of his sons... The stories around the house are surrealistic (and so is the movie), a travestite looking for his penis, a factory worker and his attempt of suicide, subtled by the kisses of his girlfriend, a fat man riding his bicycle after a interesting conversation about homosexuals with his sister? wife? mother?... The music doesn't pretend too much but it achieves a lot, not more than a snare drum, cymbal, a some strings. Thanks good a movie like this was done and released.<br /><br />One of the best mexican movies ever!, and one of the less understood, even by mexican themselves, no matter how identified the should have felt with it.<br /><br />",1
"Stephen King is generally known for the morbid, and that's fine, but this story is too morbid. Some movies, by the end you feel sad for the characters or the situations they were put through...here you just feel depressed. The movie has a nice feel to it (at first), with the family moving to the country, and creepy old Fred Gwyne greeting and warning them of the pet cemetery, but this plot leads nowhere. It starts with so much potential, but by the end, it loses the potential to be a good horror movie, and becomes corny, extremely stupid, and ultimately depressing.<br /><br />Louis (Dale Midkoff), his wife Rachel (Denise Crosby), their kids Ellie and Gage, and their cat move to a new home in Maine. They are warned by the loony farmer neighbor Jud (Fred Gwyne) about the local pet cemetery and how it is cursed. Louis thinks nothing of this and everything's fine until the family cat is killed. He bury's it in the cursed cemetery and it comes back to life, constantly hissing at the family and wanting to be left alone. One day, infant Gage runs out in the road and is run over and killed by a truck, and Louis knows he must bury him in the cemetery. When Gage comes back to life, he is changed and wants to murder.<br /><br />With many of Stephen King's works that don't translate well into films, I blame the directors and screenwriters. In this case, Mr. King was the screenwriter, but I'm going to blame him for his awful story. By the end it's so pointless, and though unfunny, the premise is laughable. A little boy comes back from the dead and manages to kill people with what looks like a tiny scalpel, and not only that, but he manages to lift their bodies and in one case, carry a body from the ground to the attic!(?) I know this isn't set in reality but seriously, how stupid can this get? The scene where Louis injects his deceased, now living again cat to kill it is strangely sad, because the cat did not deserve this. All it did was go around minding it's own business and he killed it. The scene where he injects his own infant son is almost unbearable. Not unbearably sad, but the whole situation is just awful to think of. After being injected Gage staggers drunkenly around before falling down dead....why did they need to make a movie ending with the death of an infant? But...even worse, the actual ending of them film involving Louis burying someone else (Not going to give away who) in the cemetery after Gage kills them....what did he expect? Why did Mr. King write this horrible story and why was it made into a movie? It's depressing and pointless!<br /><br />My rating: * out of ****. 90 mins. R for violence.",0
"It's hard to comment on this movie. It's one of the few movies Dimension actually has not shelved (it's hard to come up with a reason why) and it was rushed into a an unimpressive 500 theaters it's opening day. Maybe Dimension was afraid of how people would respond to a swamp creature using his tow truck to pull a house apart piece by piece.<br /><br />Ray Sawyer is just a tow truck driver, until he rescues a Voodoo priestess from a bad car accident, and in return, he gets attacked by a bag full of snakes and drowns. At the morgue, Ray comes back to life, and stalks a group of teenagers who witnessed the awful crash occur. <br /><br />What brings this movie down is it's paper thin characters. I didn't care for one moment about any of them. Also, the dialog was less than ho-hum. Also, it was very predictable. Characters did the typical stupid horror movie character things, like check creaky noises, call out people's names, and trip on a rock while being chased. I also could immediately pick out who the final girl would be. And why did the camera have those quick white flashes whenever somebody died or whenever the killer was shown?<br /><br />What's good? Well, there is an impressive suspense scene where the killer walks underneath swamp waters to get to his victims and a tense sequence where the final girl must camouflage herself with bunch of other dead bodies while the killer looks on.<br /><br />But other than that, It's another August/September disappointment. I was looking forward to it, but I did not get what was expected.",0
"A never ending frenzy of clever visual ironies does not necessarily create an engaging film. The ""Blonde Wig"" half of the movie never took off perhaps due to too much self-indulgence by its makers.<br /><br /> The Wong Faye half (featuring a very playful, if Karen Carpenter looking, Faye Wong) holds much more appeal. All the ingredients are there, however, the girl-meets-boy story element takes a back seat to artsy cleverness. Character development is uneven. Emotion is missing.<br /><br /> For music lovers, Wong Faye's ""Mung Jung Yun"" (Cantonese version of the Cranberry's smash hit ""Dreams"") is used effectively in Chungking Express. Faye Wong also recorded a Mandarin language version called ""Zhen Tuo."" Both are on CD, although only ""Mung Jung Yun"" is found on the official movie soundtrack CD.",0
"I first saw this movie when I was about 10 years old. Unfortunately I could not watch it to the end because it was aired late at night. Now I bought it on DVD because I can remember that I liked it.<br /><br />This is really not an ordinary horror movie. It has some horror elements but I rather categorize it as fantasy. I liked it but I hoped for a bit more horror and scary scenes. Especially the scene when Anna's dad comes into the paperhouse trying to kill her is a bit short.<br /><br />Now to the plot. This movie is about a young girl named Anna who gets ill. While she is ill and has to lie in her bed because of her high fewer she turns on to finishing her drawing about a house - the paperhouse. When she fells a sleep, which often strangely happens just immediately, she finds herself near the house on a big green field. She realizes that the house is exactly like the one she has drawn and that every new detail also appears in her dreams. One day she draws a boy into the house to have somebody to talk to. As she forgets to draw his legs (because he is sitting behind a window) the boy cannot walk. Later she is being told by the doctor, that a boy also has this strange disease and she realizes that with the boy she has drawn, she also got that boy into her disturbing dreams. She also notices that it gets harder and harder for her to wake up from her dreams. As she misses her father who is ofter abroad she draws her father into the house. She makes a mistake and her father is looking very angry on the painting. She tries to rubber him out but realizes that she cannot change anything already drawn. And next time she falls asleep the horror begins. Her father is mad and blind (because she draw s*** on his head to mark him as 'invalid') and tries to get into the paperhouse and kill Anna and his friend. Her dreams became a horrendous nightmare. They manage to escape and to kill her father and Anna can finally wake up. Than Anna finds her self in the hospital where her parents are sitting beside her bed. The doctors thought that she fell into a coma or so. They tell Anna that the other boy died and that they want to travel to the ocean to get over those tragical happenings. Anna draws a watchtower and notices that the same watchtower can be found near the hotel they traveled to. She runs to the watchtower and meets the boy (I am just not mentioning his name because I cannot remember it and do not want to go back to the previous html page) and can say good bye to him and forget those terrible dreams forever.<br /><br />There were a few thing I did not understand in the movie. First of all it was the ending which I absolutely dislike. I think it is too long while the main part of the movie becomes a bit too short. How does the boy fly a helicopter and speak to Anna as he is supposed to be dead? Why did you have to put such a stupid radio on the wall? I hated that scene it was so dumb to me. It almost ruined the main horror scene.<br /><br />Things I liked were the scene with the photograph of Anna's dad which was the first real scary and horror scene. I liked the boy. The actor was awesome. He was even better than Anna. I also liked how Anna tries to get her father out of the painting while she is asleep and how she is looking for it in the garbage.<br /><br />Overall a good movie. I give it a 8 out of 10.",1
"I can't understand why many seem to hate this.<br /><br />This movie ties together many of the overlapping settings of the historical and Biblical epics of the fifties, using set pieces, props, and costumes similar to those seen in other movies. Here, however, the story attempts to run through all of human history, with a frame story about the human race being on trial, with a guilty verdict meaning h-bombs will go off all over the world. The prosecutor is the devil, played with fiendish glee by Vincent Price. OK, so it's a little hokey calling the defender ""The Spirit of All Men,"" but I think that's one of the things that gives this movie a sense of period charm. The Spririt of Man is incidentally played quite well by Ronald Coleman, in his last film. It is also the last movie in which Groucho, Harpo, and Chico Marx all appear, but not together. Groucho plays Peiter Minuet buying Manhattan from the Indians, in a scene played purely for campy humor. Chico isn't funny at all as a monk who thinks the world is flat, and Harpo, we are told, is meant to be Isaac Newton, discovering gravity. Most of the other performances are well done, though.<br /><br />Other hokey things are that the trial is supposedly taking place in outer space, which is depicted as a region of clouds and blueness. There is something called ""The Great Clock of Outer Space,"" which, when striking midnight, may signal the end of the world.<br /><br />But at its heart, the movie addresses the problems of WMDs and the eternal question of whether Man is basically good, or basically evil; and poses it in what I think is an interesting way. Also, anyone who likes the look of costume epics of the fifties should like the look of this movie.",0
"This is one of the worst films I have *ever* seen! It is bad, even at TV Movie level standards. The plot is diabolically flawed, and the known names in this film are wasted on confused, uncertain characters. I don't know how the director managed to keep this excuse of a film together - it is that bad. Billed as a 'Psychological Horror Thriller' - it is certainly Horrific. There is nothing Thrilling about it. And it could do you Psychological damage! The initial opening scenes held such promise - a possible embarkation on whether the soul is just an aspect of the brain, but the utter shambles that followed the car-crash scene is beyond belief. No matter how hard you try, you couldn't care less about the characters. There are so many sprinkled ideas that the film is at best a collage of disconnected phrases from Chinese philosophers, and at worst the film would actually make you go Brain Dead!<br /><br />I have purchased over 300 films on DVD, and this is the FIRST one I'm going to get my money back on. STEER CLEAR.",0
"In the wake of Lock, Stock and Two Smoking Barrels, the British film industry rapidly became swamped with bad gangster films in the late '90s-early '00s that seem even more desperate today than they did then. In one of the all-time great cases of pearls-from-swine, the producers of Rancid Aluminium brazenly plastered the quote 'The best film of the century' from one review all over the ads while omitting the rest of the sentence pointing out that that was only because, at the time of writing, it was the only film that had been released in 2000. Looking at it today it's hard to imagine how it ever got made, uniting a cast that was briefly considered the cream of Cool Britannia's Lads Mags Brigade  Rhys Ifans, Sadie Frost, Nick Moran and Joseph Fiennes  but now merely a guarantee of a turkey every time in a confused adaptation of a confused James Hawes novel. That the plot is never explained could be down to the possibility that no-one really knows what it is, or perhaps simply don't think it matters. Something to do with Ifans' businessman being set up with Steven Berkoff's homicidal Russian crime lord in a money-laundering or investment scheme (it's never clear which because no-one ever asks) by Fiennes' crooked Irish accountant, who expects the Russians to kill off Ifans so he can take over his failing company. Things get increasingly confused and underexplained from there on, Ifans alternates between shouting about how terrible his life is while juggling visits to the fertility clinic and sleeping with his secretary and Tara Fitzgerald's ludicrously accented Russian temptress, Berkoff keeps on saying ""Bizniss"" and ""Francis Drake"" and Fiennes does a decent Irish accent while proving that just because he played a great writer in Shakespeare in Love doesn't mean he's any judge of good writing when it comes to film scripts.<br /><br />When the most convincing performances come from Keith Allen and Dani Behr, you know a film is in deep trouble. With Poland standing in for a Russia filled with people with Polish accents and a strange score that veers from John Barry pastiche to lounge music to Ennio Morricone spaghetti Western on a stylophone budget, it fails completely in the cool stakes it's aiming for and ends up in a curious overplotted but almost plot less limbo all its own, sitting there like a joke shop dog turd.",0
